senator,party,sex,trade_date,owner,ticker,type,trade_amount_max,trade_amount_min,buy_one_year_change,one_mo_vtsax_change,one_year_vtsax_change,buy_compare_one_year,one_month_sell,one_month_sell_compare,weight
Sheldon Whitehouse,1,1,28Jul2017,Self,COF,Purchase,50000,15000,0.111804166,-0.012305699,0.144106218,-0.032302051,,,4.0599999
Sheldon Whitehouse,1,1,28Jul2017,Self,SBUX,Purchase,15000,1000,-0.034259259,-0.012305699,0.144106218,-0.178365477,,,1
Sheldon Whitehouse,1,1,28Jul2017,Self,TSLA,Purchase,15000,1000,-0.113080849,-0.012305699,0.144106218,-0.257187066,,,1
Sheldon Whitehouse,1,1,28Jul2017,Self,JCI,Purchase,15000,1000,-0.090312815,-0.012305699,0.144106218,-0.234419033,,,1
Sheldon Whitehouse,1,1,28Jul2017,Self,CSCO,Purchase,15000,1000,0.350571066,-0.012305699,0.144106218,0.206464848,,,1
Pat Roberts,0,1,28Jul2017,Spouse,BAC,Sale,15000,1000,,-0.012305699,0.144106218,,-0.010819809,0.001485891,1
Pat Roberts,0,1,28Jul2017,Spouse,NFLX,Sale,50000,15000,,-0.012305699,0.144106218,,-0.098293849,-0.08598815,4.0599999
Pat Roberts,0,1,28Jul2017,Spouse,BIDU,Sale,50000,15000,,-0.012305699,0.144106218,,0.025227273,0.037532972,4.0599999
David Perdue,0,1,27Jul2017,Joint,URBN,Purchase,15000,1000,1.380508035,-0.015683104,0.151818917,1.228689119,,,1
John Hoeven,0,1,26Jul2017,Self,DPS,Purchase,250000,100000,,-0.01598063,0.151896691,,,,21.879999
James Inhofe,0,1,26Jul2017,Self,GE,Sale,50000,15000,,-0.01598063,0.151896691,,-0.046893294,-0.030912664,4.0599999
Richard Blumenthal,1,1,26Jul2017,,,,,,,-0.01598063,0.151896691,,,,
Patrick Toomey,0,1,25Jul2017,Self,PEY,Sale,50000,15000,,-0.013552759,0.1416586,,-0.024547049,-0.01099429,4.0599999
Sheldon Whitehouse,1,1,25Jul2017,Child,,Purchase,15000,1000,,-0.013552759,0.1416586,,,,1
Sheldon Whitehouse,1,1,25Jul2017,Child,HPQ,Purchase,15000,1000,0.18444101,-0.013552759,0.1416586,0.04278241,,,1
Sheldon Whitehouse,1,1,25Jul2017,Spouse,BTO,Purchase,15000,1000,0.060732113,-0.013552759,0.1416586,-0.080926486,,,1
John Hoeven,0,1,25Jul2017,Self,--,Purchase,1000000,500000,,-0.013552759,0.1416586,,,,31.25
David Perdue,0,1,24Jul2017,Joint,CZR,Purchase,15000,1000,1.133971292,-0.019912579,0.143111543,0.990859749,,,1
Pat Roberts,0,1,24Jul2017,Spouse,TJX,Purchase,15000,1000,0.458295964,-0.019912579,0.143111543,0.315184421,,,1
David Perdue,0,1,21Jul2017,Joint,URBN,Purchase,15000,1000,1.562116992,-0.021359223,0.140776699,1.421340293,,,1
David Perdue,0,1,21Jul2017,Joint,LYV,Sale,15000,1000,,-0.021359223,0.140776699,,0.046917621,0.068276845,1
Angus King,,1,20Jul2017,Spouse,IBM,Sale,15000,1000,,-0.020375162,0.141655886,,-0.047135311,-0.026760149,1
David Perdue,0,1,20Jul2017,Joint,CZR,Purchase,15000,1000,1.155339806,-0.020375162,0.141655886,1.01368392,,,1
James Inhofe,0,1,20Jul2017,Self,MSFT,Purchase,100000,50000,0.406628941,-0.020375162,0.141655886,0.264973055,,,9.3800001
Pat Roberts,0,1,20Jul2017,Spouse,--,Purchase,15000,1000,,-0.020375162,0.141655886,,,,1
Pat Roberts,0,1,20Jul2017,Spouse,FB,Purchase,50000,15000,0.264754148,-0.020375162,0.141655886,0.123098262,,,4.0599999
John Hoeven,0,1,19Jul2017,Self,--,Purchase,250000,100000,,-0.005012126,0.14454325,,,,21.879999
David Perdue,0,1,18Jul2017,Joint,CDLX,Purchase,5000000,1000000,,-0.000813273,0.148666233,,,,31.25
Mike Rounds,0,1,18Jul2017,Joint,--,Purchase,100000,50000,,-0.000813273,0.148666233,,,,9.3800001
Susan Collins,0,0,18Jul2017,Spouse,--,Purchase,50000,15000,,-0.000813273,0.148666233,,,,4.0599999
Pat Roberts,0,1,18Jul2017,Spouse,BAC,Purchase,15000,1000,0.255648536,-0.000813273,0.148666233,0.106982303,,,1
Pat Roberts,0,1,14Jul2017,Spouse,--,Purchase,15000,1000,,-0.009601302,0.146297803,,,,1
Pat Roberts,0,1,14Jul2017,Spouse,,Purchase,15000,1000,,-0.009601302,0.146297803,,,,1
Pat Roberts,0,1,14Jul2017,Spouse,ZNGA.SW,Sale,15000,1000,,-0.009601302,0.146297803,,,,1
Sheldon Whitehouse,1,1,13Jul2017,Self,--,Sale,100000,50000,,-0.006864989,0.150539392,,,,9.3800001
Sheldon Whitehouse,1,1,13Jul2017,Joint,BMY,Sale,15000,1000,,-0.006864989,0.150539392,,0.03511981,0.041984798,1
Richard Burr,0,1,12Jul2017,,,,,,,0.009661045,0.143114459,,,,
Lamar Alexander,0,1,11Jul2017,Spouse,--,Purchase,100000,50000,,0.018475751,0.159683273,,,,9.3800001
Angus King,,1,07Jul2017,Spouse,--,Sale,15000,1000,,0.019465523,0.146816232,,,,1
James Inhofe,0,1,07Jul2017,Self,,Sale,100000,50000,,0.019465523,0.146816232,,,,9.3800001
David Perdue,0,1,07Jul2017,Joint,URBN,Purchase,15000,1000,1.512764802,0.019465523,0.146816232,1.365948569,,,1
John Boozman,0,1,07Jul2017,,,,,,,0.019465523,0.146816232,,,,
David Perdue,0,1,05Jul2017,Joint,FDC,Purchase,15000,1000,0.295121951,0.016450074,0.143609146,0.151512805,,,1
David Perdue,0,1,05Jul2017,Joint,CZR,Purchase,15000,1000,,0.016450074,0.143609146,,,,1
David Perdue,0,1,03Jul2017,Joint,OKE,Purchase,50000,15000,0.325197002,0.01563786,0.12872428,0.196472722,,,4.0599999
David Perdue,0,1,03Jul2017,Joint,MOS,Purchase,15000,1000,0.16912074,0.01563786,0.12872428,0.040396461,,,1
Angus King,,1,01Jul2017,Spouse,--,Sale,15000,1000,,,,,,,1
David Perdue,0,1,30Jun2017,Joint,CZR,Purchase,15000,1000,0.955,0.01964669,0.128281327,0.826718673,,,1
Thomas Carper,1,1,30Jun2017,Spouse,--,Sale,15000,1000,,0.01964669,0.128281327,,,,1
David Perdue,0,1,29Jun2017,Joint,URBN,Purchase,15000,1000,1.495119306,0.022652116,0.129133598,1.365985708,,,1
David Perdue,0,1,29Jun2017,Joint,CZR,Purchase,15000,1000,1.027989822,0.022652116,0.129133598,0.898856224,,,1
David Perdue,0,1,28Jun2017,Joint,FDC,Purchase,15000,1000,0.184827586,0.015740285,0.112805378,0.072022208,,,1
David Perdue,0,1,28Jun2017,Joint,FDC,Purchase,15000,1000,0.184827586,0.015740285,0.112805378,0.072022208,,,1
Thomas Carper,1,1,28Jun2017,Spouse,QCOM,Purchase,15000,1000,-0.017628205,0.015740285,0.112805378,-0.130433583,,,1
Thomas Carper,1,1,28Jun2017,Spouse,--,Purchase,15000,1000,,0.015740285,0.112805378,,,,1
Shelley Capito,0,0,27Jun2017,Spouse,--,Sale,15000,1000,,0.025989075,0.134580367,,,,1
Shelley Capito,0,0,27Jun2017,Spouse,WFC,Sale,15000,1000,,0.025989075,0.134580367,,0.035741159,0.009752084,1
Shelley Capito,0,0,27Jun2017,Spouse,,Sale,15000,1000,,0.025989075,0.134580367,,,,1
Gary Peters,1,1,27Jun2017,Self,VSM,Sale,15000,1000,,0.025989075,0.134580367,,,,1
Gary Peters,1,1,27Jun2017,Self,MCC,Sale,15000,1000,,0.025989075,0.134580367,,-0.015573044,-0.041562118,1
Gary Peters,1,1,27Jun2017,Self,ARCC,Purchase,15000,1000,0.021525215,0.025989075,0.134580367,-0.113055152,,,1
Thomas Carper,1,1,27Jun2017,Spouse,--,Purchase,15000,1000,,0.025989075,0.134580367,,,,1
David Perdue,0,1,26Jun2017,Joint,FDC,Purchase,15000,1000,,0.014119192,0.122311607,,,,1
David Perdue,0,1,26Jun2017,Joint,RF,Purchase,15000,1000,0.334545455,0.014119192,0.122311607,0.212233847,,,1
David Perdue,0,1,26Jun2017,Joint,CZR,Purchase,15000,1000,1.029411765,0.014119192,0.122311607,0.907100157,,,1
James Inhofe,0,1,26Jun2017,Self,RSPP,Purchase,100000,50000,,0.014119192,0.122311607,,,,9.3800001
James Inhofe,0,1,26Jun2017,Self,NFX,Sale,50000,15000,,0.014119192,0.122311607,,,,4.0599999
David Perdue,0,1,23Jun2017,Joint,CZR,Purchase,15000,1000,1.185185185,0.015278462,0.139313291,1.045871895,,,1
David Perdue,0,1,23Jun2017,Joint,URBN,Purchase,15000,1000,1.592905405,0.015278462,0.139313291,1.453592115,,,1
David Perdue,0,1,23Jun2017,Joint,LYV,Sale,15000,1000,,0.015278462,0.139313291,,0.052238806,0.036960344,1
David Perdue,0,1,22Jun2017,Joint,INFY,Purchase,15000,1000,0.234258632,0.018445323,0.140316206,0.093942427,,,1
David Perdue,0,1,22Jun2017,Joint,URBN,Purchase,15000,1000,1.670291929,0.018445323,0.140316206,1.529975723,,,1
David Perdue,0,1,22Jun2017,Joint,RF,Purchase,15000,1000,0.367052023,0.018445323,0.140316206,0.226735818,,,1
John Reed,1,1,22Jun2017,Joint,,Purchase,15000,1000,,0.018445323,0.140316206,,,,1
John Reed,1,1,22Jun2017,Self,,Purchase,15000,1000,,0.018445323,0.140316206,,,,1
David Perdue,0,1,21Jun2017,Joint,LYV,Sale,15000,1000,,0.018610013,0.153162055,,0.05021645,0.031606437,1
David Perdue,0,1,21Jun2017,Joint,CZR,Purchase,15000,1000,1.151219512,0.018610013,0.153162055,0.998057457,,,1
Tammy Duckworth,1,0,20Jun2017,Self,MCD,Sale,15000,1000,,0.011683396,0.149251275,,-0.000713961,-0.012397358,1
David Perdue,0,1,20Jun2017,Joint,CTSH,Purchase,15000,1000,0.177345028,0.011683396,0.149251275,0.028093752,,,1
David Perdue,0,1,20Jun2017,Joint,INFY,Purchase,15000,1000,0.22147651,0.011683396,0.149251275,0.072225235,,,1
David Perdue,0,1,20Jun2017,Joint,PKI,Sale,15000,1000,,0.011683396,0.149251275,,0.019236417,0.007553021,1
David Perdue,0,1,20Jun2017,Joint,FDC,Purchase,15000,1000,0.315718157,0.011683396,0.149251275,0.166466882,,,1
Pat Roberts,0,1,20Jun2017,Spouse,AMZN,Purchase,15000,1000,0.747730684,0.011683396,0.149251275,0.598479409,,,1
Pat Roberts,0,1,20Jun2017,Spouse,AAPL,Purchase,50000,15000,0.280532377,0.011683396,0.149251275,0.131281102,,,4.0599999
Pat Roberts,0,1,20Jun2017,Spouse,NFLX,Purchase,50000,15000,1.663465965,0.011683396,0.149251275,1.51421469,,,4.0599999
Thomas Carper,1,1,20Jun2017,Spouse,--,Purchase,15000,1000,,0.011683396,0.149251275,,,,1
David Perdue,0,1,19Jun2017,Joint,URBN,Purchase,15000,1000,1.509371555,-0.000487884,0.140022768,1.369348787,,,1
James Inhofe,0,1,19Jun2017,Self,UL,Sale,100000,50000,,-0.000487884,0.140022768,,0.017678148,0.018166033,9.3800001
James Inhofe,0,1,19Jun2017,Self,ST,Purchase,100000,50000,0.254566745,-0.000487884,0.140022768,0.114543977,,,9.3800001
John Reed,1,1,19Jun2017,Joint,HACK,Purchase,15000,1000,0.296063513,-0.000487884,0.140022768,0.156040745,,,1
John Reed,1,1,19Jun2017,Joint,IYT,Purchase,15000,1000,0.167719668,-0.000487884,0.140022768,0.0276969,,,1
John Reed,1,1,19Jun2017,Joint,ADI,Purchase,15000,1000,0.25780764,-0.000487884,0.140022768,0.117784872,,,1
John Reed,1,1,19Jun2017,Joint,XBI,Purchase,15000,1000,0.314050701,-0.000487884,0.140022768,0.174027933,,,1
John Reed,1,1,19Jun2017,Self,WFM,Sale,15000,1000,,-0.000487884,0.140022768,,,,1
Tammy Duckworth,1,0,16Jun2017,Joint,NEE,Sale,50000,15000,,0.00754222,0.150516478,,-0.008260991,-0.015803211,4.0599999
David Perdue,0,1,16Jun2017,Joint,COST,Purchase,50000,15000,0.240619951,0.00754222,0.150516478,0.090103473,,,4.0599999
David Perdue,0,1,16Jun2017,Joint,EXR,Sale,50000,15000,,0.00754222,0.150516478,,-0.023184713,-0.030726933,4.0599999
David Perdue,0,1,16Jun2017,Joint,WFM,Sale,100000,50000,,0.00754222,0.150516478,,,,9.3800001
David Perdue,0,1,16Jun2017,Joint,WFM,Sale,50000,15000,,0.00754222,0.150516478,,,,4.0599999
Angus King,,1,15Jun2017,Self,--,Sale,50000,15000,,0.003115265,0.151336285,,,,4.0599999
Angus King,,1,15Jun2017,Self,--,Sale,15000,1000,,0.003115265,0.151336285,,,,1
Angus King,,1,15Jun2017,Self,--,Sale,15000,1000,,0.003115265,0.151336285,,,,1
Angus King,,1,15Jun2017,Self,--,Sale,15000,1000,,0.003115265,0.151336285,,,,1
Angus King,,1,15Jun2017,Self,--,Sale,15000,1000,,0.003115265,0.151336285,,,,1
Angus King,,1,15Jun2017,Self,--,Sale,15000,1000,,0.003115265,0.151336285,,,,1
Angus King,,1,15Jun2017,Self,--,Sale,15000,1000,,0.003115265,0.151336285,,,,1
Angus King,,1,15Jun2017,Self,--,Sale,15000,1000,,0.003115265,0.151336285,,,,1
Angus King,,1,15Jun2017,Self,--,Sale,50000,15000,,0.003115265,0.151336285,,,,4.0599999
Angus King,,1,15Jun2017,Self,--,Sale,100000,50000,,0.003115265,0.151336285,,,,9.3800001
Susan Collins,0,0,15Jun2017,Spouse,SNA,Sale,50000,15000,,0.003115265,0.151336285,,-0.012038934,-0.015154199,4.0599999
Susan Collins,0,0,15Jun2017,Spouse,CFR,Purchase,15000,1000,0.167437558,0.003115265,0.151336285,0.016101273,,,1
David Perdue,0,1,15Jun2017,Joint,URBN,Purchase,15000,1000,1.52970297,0.003115265,0.151336285,1.378366686,,,1
David Perdue,0,1,15Jun2017,Joint,FDC,Purchase,15000,1000,0.294751009,0.003115265,0.151336285,0.143414725,,,1
Lamar Alexander,0,1,15Jun2017,Spouse,--,Sale,100000,50000,,0.003115265,0.151336285,,,,9.3800001
Lamar Alexander,0,1,15Jun2017,Spouse,--,Sale,50000,15000,,0.003115265,0.151336285,,,,4.0599999
Lamar Alexander,0,1,15Jun2017,Spouse,--,Sale,50000,15000,,0.003115265,0.151336285,,,,4.0599999
Lamar Alexander,0,1,15Jun2017,Spouse,--,Sale,50000,15000,,0.003115265,0.151336285,,,,4.0599999
Lamar Alexander,0,1,15Jun2017,Spouse,--,Sale,50000,15000,,0.003115265,0.151336285,,,,4.0599999
Lamar Alexander,0,1,15Jun2017,Spouse,--,Sale,100000,50000,,0.003115265,0.151336285,,,,9.3800001
Lamar Alexander,0,1,15Jun2017,Spouse,--,Sale,50000,15000,,0.003115265,0.151336285,,,,4.0599999
Lamar Alexander,0,1,15Jun2017,Spouse,--,Sale,100000,50000,,0.003115265,0.151336285,,,,9.3800001
Lamar Alexander,0,1,15Jun2017,Spouse,--,Sale,50000,15000,,0.003115265,0.151336285,,,,4.0599999
Lamar Alexander,0,1,15Jun2017,Spouse,--,Sale,50000,15000,,0.003115265,0.151336285,,,,4.0599999
Patty Murray,0,0,15Jun2017,Spouse,WMB,Sale,15000,1000,,0.003115265,0.151336285,,0.101060071,0.097944806,1
Patty Murray,0,0,15Jun2017,Spouse,WRK,Sale,15000,1000,,0.003115265,0.151336285,,0.040620642,0.037505377,1
Patty Murray,0,0,15Jun2017,Spouse,WFC,Sale,15000,1000,,0.003115265,0.151336285,,0.031539889,0.028424624,1
Patty Murray,0,0,15Jun2017,Spouse,WBA,Sale,15000,1000,,0.003115265,0.151336285,,-0.055111434,-0.058226699,1
Patty Murray,0,0,15Jun2017,Spouse,WMT,Sale,15000,1000,,0.003115265,0.151336285,,-0.048916487,-0.052031752,1
Patty Murray,0,0,15Jun2017,Spouse,VZ,Sale,15000,1000,,0.003115265,0.151336285,,-0.067538593,-0.070653858,1
Patty Murray,0,0,15Jun2017,Spouse,VTR,Sale,15000,1000,,0.003115265,0.151336285,,-0.022016222,-0.025131487,1
Patty Murray,0,0,15Jun2017,Spouse,UTX,Sale,15000,1000,,0.003115265,0.151336285,,,,1
Patty Murray,0,0,15Jun2017,Spouse,UPS,Sale,15000,1000,,0.003115265,0.151336285,,0.008162525,0.00504726,1
Patty Murray,0,0,15Jun2017,Spouse,UN,Sale,15000,1000,,0.003115265,0.151336285,,,,1
Patty Murray,0,0,15Jun2017,Spouse,USB,Sale,15000,1000,,0.003115265,0.151336285,,-0.003054601,-0.006169866,1
Patty Murray,0,0,15Jun2017,Spouse,TUP,Sale,15000,1000,,0.003115265,0.151336285,,-0.049406569,-0.052521834,1
